https://www.zillow.com/homedetails/2018-Lake-St-APT-2-Evanston-IL-60201/455634383_zpid/,3,2,"2018 Lake St APT 2, Evanston, IL 60201",3600,1600
https://www.zillow.com/homedetails/810-Colfax-St-Evanston-IL-60201/3563305_zpid/,4,2,"810 Colfax St, Evanston, IL 60201",5500,1815
https://www.zillow.com/homedetails/2203-Central-St-UNIT-2-Evanston-IL-60201/3376245_zpid/,2,1,"2203 Central St Unit 2, Evanston, IL 60201",2150,1050
https://www.zillow.com/homedetails/114-South-Blvd-APT-2-Evanston-IL-60202/351458051_zpid/,3,2,"114 South Blvd APT 2, Evanston, IL 60202",4000,1500
https://www.zillow.com/homedetails/804-Elmwood-Ave-APT-3S-Evanston-IL-60202/2102596190_zpid/,1,1,"804 Elmwood Ave APT 3S, Evanston, IL 60202",1595,900
https://www.zillow.com/homedetails/1715-Dodge-Ave-B-Evanston-IL-60201/453043071_zpid/,2,1,"1715 Dodge Ave #B, Evanston, IL 60201",2100,684
https://www.zillow.com/homedetails/1805-Hovland-Ct-Evanston-IL-60201/3518325_zpid/,4,2,"1805 Hovland Ct, Evanston, IL 60201",4500,2190
https://www.zillow.com/homedetails/Evanston-IL-60201/463121938_zpid/,3,2,"(undisclosed Address), Evanston, IL 60201",3450,1600
https://www.zillow.com/homedetails/Evanston-IL-60201/463121975_zpid/,3,2,"(undisclosed Address), Evanston, IL 60201",3450,1600
https://www.zillow.com/homedetails/822-Michigan-Ave-Evanston-IL-60202/3567018_zpid/,3,2,"822 Michigan Ave, Evanston, IL 60202",4650,2099
https://www.zillow.com/homedetails/1105-Simpson-St-1-Evanston-IL-60201/2082048980_zpid/,3,2,"1105 Simpson St #1, Evanston, IL 60201",3600,1200
https://www.zillow.com/homedetails/8933-Ewing-Ave-APT-1-Evanston-IL-60203/461183790_zpid/,1,1,"8933 Ewing Ave APT 1, Evanston, IL 60203",1450,900
https://www.zillow.com/homedetails/1410-Central-St-APT-3W-Evanston-IL-60201/2101893087_zpid/,2,1,"1410 Central St APT 3W, Evanston, IL 60201",2300,1000
https://www.zillow.com/homedetails/1228-Forest-Ave-3-Evanston-IL-60202/2106599718_zpid/,3,2,"1228 Forest Ave #3, Evanston, IL 60202",3750,2200
https://www.zillow.com/homedetails/1918-Maple-Ave-SUITE-2-Evanston-IL-60201/2067786176_zpid/,3,2,"1918 Maple Ave Suite 2, Evanston, IL 60201",4500,1800
https://www.zillow.com/homedetails/817-Chicago-Ave-APT-1-Evanston-IL-60202/2146370977_zpid/,3,3,"817 Chicago Ave APT 1, Evanston, IL 60202",3650,2400
https://www.zillow.com/homedetails/2501-Green-Bay-Rd-403-A-Evanston-IL-60201/462710224_zpid/,3,2,"2501 Green Bay Rd #403-A, Evanston, IL 60201",3595,1400
https://www.zillow.com/homedetails/711-Emerson-St-2-Evanston-IL-60201/446670090_zpid/,4,2,"711 Emerson St #2, Evanston, IL 60201",5700,2100
https://www.zillow.com/homedetails/1920-Maple-Ave-2-Evanston-IL-60201/2112001792_zpid/,4,2,"1920 Maple Ave #2, Evanston, IL 60201",5500,1000
https://www.zillow.com/homedetails/807-Davis-St-UNIT-1307-Evanston-IL-60201/89905663_zpid/,2,2,"807 Davis St Unit 1307, Evanston, IL 60201",3950,1278
https://www.zillow.com/homedetails/1516-Hinman-Ave-APT-103-Evanston-IL-60201/3564677_zpid/,1,1,"1516 Hinman Ave APT 103, Evanston, IL 60201",2175,600
https://www.zillow.com/homedetails/232-Callan-Ave-APT-1-Evanston-IL-60202/2124169889_zpid/,3,2,"232 Callan Ave APT 1, Evanston, IL 60202",2995,1200
https://www.zillow.com/homedetails/2611-Walnut-Ave-APT-2-Evanston-IL-60201/2067430549_zpid/,2,2,"2611 Walnut Ave APT 2, Evanston, IL 60201",2600,1400
https://www.zillow.com/homedetails/Evanston-IL-60202/454642964_zpid/,2,2,"(undisclosed Address), Evanston, IL 60202",2575,1540
https://www.zillow.com/homedetails/9054-Bennett-Ave-2-Evanston-IL-60203/2080518754_zpid/,3,2,"9054 Bennett Ave #2, Evanston, IL 60203",2200,1378
https://www.zillow.com/homedetails/9237-Lincolnwood-Dr-Evanston-IL-60203/3520500_zpid/,7,2,"9237 Lincolnwood Dr, Evanston, IL 60203",5995,2564
https://www.zillow.com/homedetails/1720-Oak-Ave-UNIT-201-Evanston-IL-60202/87707553_zpid/,2,2,"1720 Oak Ave Unit 201, Evanston, IL 60202",4000,1323
https://www.zillow.com/homedetails/1916-Maple-Ave-UNIT-2-Evanston-IL-60201/2061569424_zpid/,3,2,"1916 Maple Ave Unit 2, Evanston, IL 60201",4200,1400
https://www.zillow.com/homedetails/1226-Sherman-Ave-APT-1S-Evanston-IL-60202/462880750_zpid/,1,1,"1226 Sherman Ave APT 1S, Evanston, IL 60202",1595,750
https://www.zillow.com/homedetails/2141-Dobson-St-Evanston-IL-60202/3542148_zpid/,3,2,"2141 Dobson St, Evanston, IL 60202",3250,1700
